COUNTY,ST_ABBR,avg(median_sale_price_yoy),avg(homes_sold_mom),avg(median_sale_price_mom),avg(homes_sold_yoy),avgHomesSoldTotal,avgMedianSalesTotal,avgHomesSoldTotalScaled,avgMedianSalesTotalScaled
Wilson County,TX,0.077278158,0.044981619,0.010976354,0.07338789,0.059184754,0.044127256,0.043848659,4.73E-04
Oconee County,SC,0.07724398,0.027933856,0.012780205,0.080878668,0.054406262,0.045012092,0.043473952,4.73E-04
Fayette County,TN,0.077217196,0.048593519,0.012798331,0.082215403,0.065404461,0.045007764,0.044336379,4.73E-04
Tioga County,PA,0.077159038,0.056233118,0.023034645,0.434043003,0.245138061,0.050096842,0.05843025,4.76E-04
York County,SC,0.077138133,0.022702562,0.008171763,0.045357199,0.034029881,0.042654948,0.041876131,4.72E-04
Hendricks County,IN,0.077132716,0.023336688,0.006920869,0.032452248,0.027894468,0.042026793,0.041395021,4.72E-04
Grant County,AR,0.077073565,0.142802268,0.033494282,0.206766445,0.174784356,0.055283923,0.05291344,4.79E-04
Washington County,WI,0.076931123,0.024440599,0.007137857,-0.015903367,0.004268616,0.04203449,0.039542392,4.72E-04
Johnston County,NC,0.076830569,0.024677381,0.007272154,0.102917926,0.063797654,0.042051362,0.044210381,4.72E-04
Kane County,IL,0.076775044,0.015486491,0.008373406,0.025067061,0.020276776,0.042574225,0.040797677,4.72E-04
Columbia County,PA,0.076751489,0.244950082,0.039336375,0.636981243,0.440965663,0.058043932,0.073786136,4.81E-04
Winnebago County,IL,0.076716915,0.027418126,0.015202235,0.17016431,0.098791218,0.045959575,0.046954413,4.74E-04
Nelson County,KY,0.076688093,0.042938502,0.013680902,0.074428456,0.058683479,0.045184498,0.043809351,4.74E-04
Wakulla County,FL,0.076684537,0.064839547,0.012529989,0.134853748,0.099846647,0.044607263,0.047037175,4.73E-04
Montgomery County,IN,0.076660898,0.047627192,0.018549018,0.054943423,0.051285308,0.047604958,0.043229221,4.75E-04
Shelby County,TN,0.07664517,0.0103752,0.008260806,0.017084157,0.013729678,0.042452988,0.040284284,4.72E-04
La Crosse County,WI,0.076642958,0.028054331,0.007082881,-0.004518748,0.011767791,0.041862919,0.040130442,4.72E-04
Ventura County,CA,0.076535239,0.012838154,0.007021785,-0.009813302,0.001512426,0.041778512,0.039326264,4.72E-04
Racine County,WI,0.076478018,0.021025598,0.013379048,0.033181003,0.027103301,0.044928533,0.041332981,4.73E-04
Sauk County,WI,0.07638285,0.035062306,0.010789125,0.034400315,0.03473131,0.043585987,0.041931134,4.73E-04
Miami County,KS,0.076348772,0.031873277,0.01575092,0.070657082,0.051265179,0.046049846,0.043227643,4.74E-04
Spotsylvania County,VA,0.076324112,0.013140897,0.007069957,0.018022528,0.015581712,0.041697034,0.040429512,4.72E-04
Lincoln County,OR,0.076266448,0.032003445,0.00840655,0.068803301,0.050403373,0.042336499,0.043160064,4.72E-04
Pulaski County,KY,0.076186744,0.051757711,0.019490104,0.109922819,0.080840265,0.047838424,0.045546783,4.75E-04
Kent County,RI,0.076166977,0.01838081,0.007373383,0.028365715,0.023373262,0.04177018,0.041040489,4.72E-04
King William County,VA,0.075974969,0.099945463,0.011330523,0.146856127,0.123400795,0.043652746,0.048884181,4.73E-04
Schuylkill County,PA,0.075944437,0.032375743,0.02854726,0.072751771,0.052563757,0.052245849,0.043329471,4.77E-04
Pottawattamie County,IA,0.07591847,0.05635076,0.035389592,0.404127552,0.230239156,0.055654031,0.057261947,4.79E-04
Isabella County,MI,0.075784816,0.03582338,0.019342252,0.071518168,0.053670774,0.047563534,0.043416279,4.75E-04
Berkeley County,SC,0.075679802,0.021819322,0.006725651,0.090517734,0.056168528,0.041202726,0.043612141,4.71E-04
Platte County,MO,0.075673306,0.024042219,0.010046089,0.04035118,0.0321967,0.042859698,0.041732382,4.72E-04
Douglas County,CO,0.075598748,0.021859916,0.006319291,0.03137138,0.026615648,0.04095902,0.041294742,4.71E-04
Campbell County,VA,0.075406926,0.091911879,0.008709556,1.27687917,0.684395525,0.042058241,0.09287477,4.72E-04
Orleans County,VT,0.075318482,0.074162797,0.024485184,0.126503155,0.100332976,0.049901833,0.047075311,4.76E-04
Douglas County,OR,0.075233168,0.020202886,0.009679995,0.053425381,0.036814134,0.042456581,0.042094459,4.72E-04
Chatham County,GA,0.075096489,0.015999106,0.008092711,0.071202905,0.043601006,0.0415946,0.042626654,4.72E-04
Windsor County,VT,0.075094947,0.048821529,0.017419681,0.086768516,0.067795023,0.046257314,0.044523836,4.74E-04
Shelby County,KY,0.075063641,0.032867282,0.009232873,0.052472313,0.042669797,0.042148257,0.042553633,4.72E-04
Perry County,MO,0.075011729,0.131975057,0.024253262,0.061802119,0.096888588,0.049632495,0.046805218,4.76E-04
Horry County,SC,0.074971716,0.018624269,0.006726764,0.078336374,0.048480322,0.04084924,0.043009267,4.71E-04
Brown County,SD,0.074914133,0.130017098,0.029158567,0.359354051,0.244685574,0.05203635,0.058394768,4.77E-04
Southeast Fairbanks Census Area,AK,0.074887848,0.261965812,0.146552455,0.276587302,0.269276557,0.110720151,0.060323078,5.10E-04
DeSoto County,MS,0.074863074,0.017767911,0.006875133,0.042018953,0.029893432,0.040869104,0.04155177,4.71E-04
Staunton,VA,0.074854955,0.047622435,0.017290577,0.086065494,0.066843964,0.046072766,0.044449259,4.74E-04
Shenandoah County,VA,0.074837721,0.029953622,0.009559275,0.04590502,0.037929321,0.042198498,0.042181907,4.72E-04
Nez Perce County,ID,0.074813539,0.039746373,0.01021669,0.058228421,0.048987397,0.042515114,0.04304903,4.72E-04
Dane County,WI,0.074750111,0.018710598,0.006946246,-0.019794573,-5.42E-04,0.040848178,0.039165167,4.71E-04
Lorain County,OH,0.074735543,0.017670063,0.008782433,0.034048076,0.025859069,0.041758988,0.041235414,4.72E-04
Lancaster County,NE,0.074653056,0.030028359,0.007481271,0.175266721,0.10264754,0.041067164,0.047256808,4.71E-04
Washington County,MD,0.074508975,0.021908768,0.00958967,0.046538199,0.034223483,0.042049322,0.041891313,4.72E-04
Butler County,OH,0.074487511,0.015044846,0.009017711,0.024410763,0.019727804,0.041752611,0.040754629,4.72E-04
Kendall County,TX,0.074486741,0.036971116,0.01104445,0.110665994,0.073818555,0.042765596,0.044996173,4.72E-04
Lewis & Clark County,MT,0.074393656,0.036197565,0.010103398,2.255091705,1.145644635,0.042248527,0.129043773,4.72E-04
Creek County,OK,0.074378613,0.031307309,0.012763183,0.050165782,0.040736546,0.043570898,0.042402037,4.73E-04
Nelson County,VA,0.074194973,0.066347212,0.030428348,0.133463775,0.099905493,0.05231166,0.047041789,4.77E-04
Worcester County,MA,0.074127698,0.016390623,0.006875077,0.024553504,0.020472064,0.040501388,0.040812991,4.71E-04
Clermont County,OH,0.074067821,0.020305982,0.009010112,0.030312953,0.025309467,0.041538966,0.041192317,4.71E-04
Fauquier County,VA,0.074033825,0.028618216,0.009032242,0.045256886,0.036937551,0.041533033,0.042104137,4.71E-04
Kenosha County,WI,0.07401481,0.016322872,0.009009103,0.024715074,0.020518973,0.041511956,0.040816669,4.71E-04
Thurston County,WA,0.073996006,0.01545095,0.006277878,0.045272627,0.030361789,0.040136942,0.041588497,4.71E-04
Umatilla County,OR,0.073941003,0.028893043,0.010480654,0.062522781,0.045707912,0.042210829,0.042791868,4.72E-04
Marin County,CA,0.073930451,0.02471244,0.009227501,0.016901313,0.020806876,0.041578976,0.040839245,4.71E-04
Muskingum County,OH,0.073920417,0.025386696,0.014804985,0.058822235,0.042104466,0.044362701,0.042509303,4.73E-04
Greenville County,SC,0.073910663,0.020100664,0.006623179,0.049516108,0.034808386,0.040266921,0.041937178,4.71E-04
Cleburne County,AR,0.073910504,0.063590588,0.038967024,0.170146759,0.116868674,0.056438764,0.048371963,4.80E-04
Jefferson County,WI,0.073896124,0.030352002,0.01085128,0.031511153,0.030931578,0.042373702,0.041633177,4.72E-04
Kitsap County,WA,0.073837296,0.019429209,0.006966514,0.050387083,0.034908146,0.040401905,0.041945001,4.71E-04
Roanoke City County,VA,0.073774275,0.019287508,0.012393314,0.050501045,0.034894276,0.043083794,0.041943913,4.72E-04
Hillsborough County,NH,0.07373966,0.018800576,0.00746408,0.024311945,0.021556261,0.04060187,0.040898008,4.71E-04
Benton County,OR,0.073723001,0.036479776,0.007838442,0.036079745,0.03627976,0.040780721,0.042052556,4.71E-04
Bennington County,VT,0.073701695,0.042077051,0.026381399,0.094454964,0.068266007,0.050041547,0.044560769,4.76E-04
Windham County,VT,0.073699725,0.033550749,0.013828347,0.092999705,0.063275227,0.043764036,0.044169415,4.73E-04
Hawaii County,HI,0.07352319,0.015647393,0.011170987,0.035079435,0.025363414,0.042347089,0.041196547,4.72E-04
Bristol County,RI,0.073503879,0.0398689,0.013388667,0.044753515,0.042311207,0.043446273,0.042525514,4.73E-04
Scott County,MN,0.073497255,0.029215515,0.007510917,0.01679277,0.023004143,0.040504086,0.041011544,4.71E-04
Orange County,VA,0.073470559,0.036367527,0.010340369,0.073385613,0.05487657,0.041905464,0.043510831,4.72E-04
Chatham County,NC,0.073251264,0.025920402,0.009567341,0.077724039,0.051822221,0.041409303,0.043271324,4.71E-04
Douglas County,MN,0.073212901,0.067899602,0.01596993,0.057992605,0.062946103,0.044591416,0.044143607,4.73E-04
Kosciusko County,IN,0.073137935,0.027557208,0.011771152,5.133472482,2.580514845,0.042454544,0.2415596,4.72E-04
Hinds County,MS,0.073121909,0.021540749,0.016091067,0.032332188,0.026936468,0.044606488,0.041319899,4.73E-04
Ozaukee County,WI,0.073109945,0.02736821,0.00914631,-0.003848271,0.011759969,0.041128128,0.040129829,4.71E-04
Washington County,MN,0.073060043,0.024780649,0.00687096,0.030329214,0.027554932,0.039965502,0.041368396,4.71E-04
Dorchester County,SC,0.072992206,0.026656212,0.006940602,0.07476199,0.050709101,0.039966404,0.043184038,4.71E-04
Hennepin County,MN,0.072973594,0.016714975,0.00650632,0.021184092,0.018949533,0.039739957,0.040693601,4.70E-04
Cattaraugus County,NY,0.07287989,0.028704463,0.022654047,0.062989678,0.045847071,0.047766969,0.04280278,4.75E-04
Clark County,OH,0.072876989,0.026702709,0.01082873,0.05225122,0.039476965,0.04185286,0.042303266,4.72E-04
Alachua County,FL,0.072838037,0.036210157,0.00926988,0.068396741,0.052303449,0.041053958,0.043309059,4.71E-04
Chenango County,NY,0.072815473,0.05061452,0.022616072,0.115622429,0.083118474,0.047715772,0.04572543,4.75E-04
Essex County,MA,0.072793987,0.017950747,0.006906614,0.008886459,0.013418603,0.039850301,0.040259891,4.71E-04
Meade County,KY,0.072757444,0.060459514,0.024387684,0.1076538,0.084056657,0.048572564,0.045798998,4.75E-04
Kenton County,KY,0.072712647,0.015779148,0.00862025,0.043086075,0.029432611,0.040666449,0.041515635,4.71E-04
Hudson County,NJ,0.072702074,0.005121236,0.007070857,-0.003579343,7.71E-04,0.039886466,0.039268121,4.71E-04
Christian County,IL,0.072699692,0.050416868,0.028870426,0.058565971,0.054491419,0.050785059,0.04348063,4.77E-04
Harris County,TX,0.072616091,0.016991911,0.006196313,0.033310841,0.025151376,0.039406202,0.04117992,4.70E-04
Leavenworth County,KS,0.072432498,0.037513322,0.010993371,0.053829978,0.04567165,0.041712934,0.042789025,4.72E-04
Jefferson County,MO,0.072426152,0.020208412,0.007304244,0.007769842,0.013989127,0.039865198,0.040304629,4.71E-04
Wood County,WI,0.072425982,0.038314971,0.014047638,0.05239533,0.045355151,0.04323681,0.042764206,4.72E-04
Bristol County,MA,0.072414106,0.014889133,0.006916395,0.019761431,0.017325282,0.039665251,0.040566235,4.70E-04
Warren County,IA,0.072368275,0.036665832,0.010221824,0.078383004,0.057524418,0.04129505,0.043718463,4.71E-04
Bedford County,PA,0.072366466,0.083681445,0.029445747,0.115231576,0.09945651,0.050906107,0.047006582,4.77E-04
Montgomery County,TN,0.072357398,0.013722972,0.00579662,0.057872869,0.03579792,0.039077009,0.042014773,4.70E-04
La Plata County,CO,0.072263944,0.028208684,0.01018872,0.043647535,0.03592811,0.041226332,0.042024982,4.71E-04
Kendall County,IL,0.072233863,0.022809889,0.007798823,0.034882775,0.028846332,0.040016343,0.041469662,4.71E-04
Minnehaha County,SD,0.072182511,0.029434586,0.006624555,0.033075042,0.031254814,0.039403533,0.041658524,4.70E-04
Des Moines County,IA,0.072119485,0.031546915,0.041131643,0.680008474,0.355777694,0.056625564,0.067106094,4.80E-04
Franklin County,VA,0.072035912,0.032226334,0.022392636,0.067499608,0.049862971,0.047214274,0.043117688,4.75E-04
Etowah County,AL,0.071985719,0.022993636,0.017198571,0.059225415,0.041109525,0.044592145,0.042431284,4.73E-04
Shelby County,AL,0.071875044,0.022988843,0.005474394,8.01144573,4.017217286,0.038674719,0.354219101,4.70E-04
Berkeley County,WV,0.071752537,0.019355363,0.006815896,0.065759271,0.042557317,0.039284216,0.042544813,4.70E-04
Kent County,MD,0.071730986,0.089810798,0.038054722,0.145426054,0.117618426,0.054892854,0.048430755,4.79E-04
Brewster County,TX,0.071638857,0.376357722,0.031403369,0.601295141,0.488826431,0.051521113,0.077539155,4.77E-04
Elbert County,CO,0.071635254,0.052175917,0.009960981,0.073562365,0.062869141,0.040798118,0.044137572,4.71E-04
Salem,VA,0.071634162,0.05979728,0.017236101,0.107887365,0.083842323,0.044435132,0.045782191,4.73E-04
Lee County,IL,0.071578604,0.0744313,0.03063144,0.078730539,0.07658092,0.051105022,0.045212785,4.77E-04
Jefferson County,AR,0.07149608,0.047314287,0.03176293,0.182424359,0.114869323,0.051629505,0.048215183,4.77E-04
Smith County,TX,0.071426484,0.032940521,0.008016108,6.911396933,3.472168727,0.039721296,0.311478936,4.70E-04
Franklin County,KY,0.071328818,0.043729664,0.01356747,0.079727004,0.061728334,0.042448144,0.044048115,4.72E-04
Poquoson,VA,0.071278196,0.090398318,0.02447736,0.171023491,0.130710904,0.047877778,0.049457406,4.75E-04
Crawford County,AR,0.071239752,0.298804651,0.008610756,1.87589176,1.087348206,0.039925254,0.124472439,4.71E-04
Waukesha County,WI,0.07118676,0.017550967,0.006197649,-0.020473382,-0.001461208,0.038692204,0.039093086,4.70E-04
Ogle County,IL,0.071186365,0.070684647,0.029410171,0.339038621,0.204861634,0.050298268,0.05527196,4.76E-04
Carver County,MN,0.071177533,0.033873654,0.010257167,0.050063658,0.041968656,0.04071735,0.042498653,4.71E-04
Fulton County,NY,0.071165426,0.044054534,0.029143512,0.109589345,0.076821939,0.050154469,0.045231685,4.76E-04
Stark County,OH,0.071107823,0.015928667,0.008558167,0.024017681,0.019973174,0.039832995,0.04077387,4.71E-04
Wake County,NC,0.071058413,0.019088865,0.005490171,0.043921624,0.031505244,0.038274292,0.041678161,4.70E-04
Jasper County,IN,0.071035672,0.063197865,0.015857124,0.067905797,0.065551831,0.043446398,0.044347936,4.73E-04
Cuyahoga County,OH,0.070888856,0.015250156,0.008522816,0.043787908,0.029519032,0.039705836,0.041522412,4.70E-04
Multnomah County,OR,0.070855697,0.011632281,0.006232443,0.018426225,0.015029253,0.03854407,0.040386191,4.70E-04
Ripley County,IN,0.070806799,0.088846626,0.030227927,0.173283624,0.131065125,0.050517363,0.049485182,4.76E-04
Sumter County,FL,0.070802353,0.032172747,0.008706849,0.135720654,0.0839467,0.039754601,0.045790375,4.70E-04
Sarpy County,NE,0.070793167,0.020690725,0.007600733,0.038230043,0.029460384,0.03919695,0.041517813,4.70E-04
Dinwiddie County,VA,0.07075656,0.069366949,0.019802498,0.109464671,0.08941581,0.045279529,0.046219237,4.74E-04
Benton County,MN,0.070717373,0.042331188,0.010792528,0.038094266,0.040212727,0.040754951,0.042360961,4.71E-04
Tuscarawas County,OH,0.070678443,0.026092365,0.011127743,0.027899801,0.026996083,0.040903093,0.041324574,4.71E-04
Wayne County,OH,0.070624891,0.026341161,0.008889732,0.029841932,0.028091546,0.039757312,0.041410475,4.70E-04
Rogers County,OK,0.070594611,0.021884088,0.009185114,0.060963984,0.041424036,0.039889863,0.042455946,4.71E-04
Broomfield County,CO,0.070533695,0.037908419,0.009049989,0.034292845,0.036100632,0.039791842,0.04203851,4.70E-04
St. Johns County,FL,0.070500448,0.025128826,0.005736149,0.10011264,0.062620733,0.038118299,0.044118093,4.70E-04
Bullitt County,KY,0.070489939,0.028453232,0.008184659,0.042543261,0.035498247,0.039337299,0.041991274,4.70E-04
Spartanburg County,SC,0.070425408,0.024568156,0.006352409,0.11323241,0.068900283,0.038388909,0.044610506,4.70E-04
Laramie County,WY,0.07021207,0.01440515,0.007371197,3.555655753,1.785030452,0.038791634,0.179181425,4.70E-04
St. Charles County,MO,0.070181659,0.022421192,0.006713542,0.003608398,0.013014795,0.038447601,0.040228226,4.70E-04
Santa Rosa County,FL,0.070102135,0.023633378,0.006250128,0.069781978,0.046707678,0.038176131,0.042870265,4.70E-04
Jersey County,IL,0.070097163,0.084605487,0.04197151,0.079060731,0.081833109,0.056034336,0.045624637,4.80E-04
Carteret County,NC,0.070091299,0.03113607,0.011619257,0.072330982,0.051733526,0.040855278,0.043264369,4.71E-04
Carroll County,IA,0.069995724,0.121730763,0.020417113,0.032955357,0.07734306,0.045206418,0.045272549,4.74E-04
Ector County,TX,0.069993092,0.036034628,0.01961442,3.707294143,1.871664386,0.044803756,0.185974854,4.73E-04
Hood County,TX,0.069991501,0.029275484,0.010926401,0.069669021,0.049472253,0.040458951,0.04308705,4.71E-04
Harrisonburg,VA,0.069978704,0.0598953,0.027434549,0.069017942,0.064456621,0.048706627,0.044262054,4.75E-04
Randall County,TX,0.069946478,0.10774435,0.011139716,1.356077048,0.731910699,0.040543097,0.096600689,4.71E-04
Phelps County,MO,0.0699349,0.045312962,0.017604774,0.074940823,0.060126892,0.043769837,0.043922537,4.73E-04
Monroe County,WI,0.069890332,0.044735911,0.013587598,0.039606476,0.042171194,0.041738965,0.042514535,4.72E-04
Johnson County,KS,0.069877968,0.020294613,0.006715198,0.022047092,0.021170852,0.038296583,0.040867786,4.70E-04
Hampton,VA,0.069667749,0.016701986,0.008952072,0.053239091,0.034970538,0.03930991,0.041949893,4.70E-04
Grady County,OK,0.069644656,0.040197695,0.017426456,0.083437995,0.061817845,0.043535556,0.044055134,4.73E-04
Johnson County,MO,0.069469403,0.037113925,0.00893843,0.065968497,0.051541211,0.039203917,0.043249288,4.70E-04
Hamilton County,IN,0.069454105,0.023639891,0.007085756,0.038504709,0.0310723,0.038269931,0.041644212,4.70E-04
Olmsted County,MN,0.069416625,0.035368976,0.007636652,0.029284745,0.03232686,0.038526638,0.041742588,4.70E-04
Warren County,OH,0.069397424,0.022068519,0.007318173,0.021955538,0.022012028,0.038357798,0.040933747,4.70E-04
Charlottesville,VA,0.069312295,0.054375423,0.014447988,0.032223545,0.043299484,0.041880141,0.04260301,4.72E-04
Effingham County,IL,0.069274391,0.059911042,0.020975241,0.064468786,0.062189914,0.045124816,0.04408431,4.73E-04
Suffolk County,MA,0.06925361,0.023735957,0.005779708,0.01608512,0.019910539,0.037516659,0.040768958,4.69E-04
Limestone County,AL,0.06919228,0.024358525,0.010152886,0.942049778,0.483204151,0.039672583,0.077098282,4.70E-04
Wyoming County,PA,0.069178499,0.103026249,0.034426983,0.17202546,0.137525854,0.051802741,0.049991803,4.77E-04
Henry County,IA,0.068905001,0.058752231,0.040034217,0.275125863,0.166939047,0.054469609,0.052298248,4.79E-04
Spink County,SD,0.06880657,0.0625,0.23611471,0.1875,0.125,0.15246064,0.049009584,5.33E-04
Barnstable County,MA,0.068756342,0.022970778,0.005908739,0.021515051,0.022242914,0.03733254,0.040951852,4.69E-04
